,home_team,away_team,home_win,year
2521,Albania,Andorra,1,2002
2532,Albania,Azerbaijan,1,2002
3171,Albania,Cyprus,-1,2002
3745,Albania,England,-1,2002
4277,Albania,Finland,-1,2002
970,Albania,Georgia,-1,2002
2301,Albania,Georgia,1,2002
196,Albania,Germany,-1,2002
4041,Albania,Germany,-1,2002
1580,Albania,Greece,-1,2002
3344,Albania,Greece,1,2002
984,Albania,Latvia,-1,2002
2220,Albania,Latvia,-1,2002
3425,Albania,Malta,1,2002
1713,Albania,North Macedonia,1,2002
675,Albania,Northern Ireland,1,2002
1940,Albania,Norway,-1,2002
1984,Albania,Slovenia,-1,2002
172,Albania,Ukraine,-1,2002
159,Alderney,Guernsey,-1,2002
1818,Alderney,Guernsey,-1,2002
3732,Alderney,Guernsey,-1,2002
1051,Alderney,Jersey,-1,2002
2683,Alderney,Jersey,-1,2002
3987,Algeria,Angola,1,2002
578,Algeria,Benin,1,2002
3424,Algeria,Bulgaria,-1,2002
2906,Algeria,Burkina Faso,1,2002
3244,Algeria,Burkina Faso,-1,2002
4400,Algeria,Burkina Faso,1,2002
3494,Algeria,Burundi,1,2002
2798,Algeria,Cape Verde,1,2002
4193,Algeria,Egypt,-1,2002
2488,Algeria,Gabon,1,2002
4472,Algeria,Ghana,-1,2002
971,Algeria,Guinea,-1,2002
2941,Algeria,Guinea,1,2002
724,Algeria,Kenya,-1,2002
1847,Algeria,Liberia,1,2002
1345,Algeria,Libya,1,2002
560,Algeria,Mali,1,2002
3898,Algeria,Morocco,-1,2002
3533,Algeria,Namibia,1,2002
3474,Algeria,Romania,1,2002
3475,Algeria,Romania,-1,2002
3013,Algeria,Senegal,-1,2002
3628,Algeria,Slovakia,-1,2002
899,Algeria,Togo,-1,2002
2023,Algeria,Uganda,1,2002
726,Algeria,Zambia,-1,2002
3802,American Samoa,Samoa,-1,2002
3006,American Samoa,Tonga,-1,2002
3813,American Samoa,Tonga,-1,2002
2439,Andalusia,Estonia,1,2002
3941,Andalusia,Iraq,1,2002
3482,Andalusia,Morocco,1,2002
4503,Andalusia,Tunisia,-1,2002
2302,Andorra,Armenia,-1,2002
1244,Andorra,Azerbaijan,-1,2002
2540,Andorra,Azerbaijan,-1,2002
2826,Andorra,Belarus,1,2002
1181,Andorra,Brazil,-1,2002
3217,Andorra,Cyprus,-1,2002
3294,Andorra,Estonia,-1,2002
1985,Andorra,France,-1,2002
1802,Andorra,Iceland,-1,2002
3700,Andorra,Netherlands,-1,2002
4278,Andorra,Portugal,-1,2002
3746,Andorra,Republic of Ireland,-1,2002
2246,Andorra,Russia,-1,2002
1499,Andorra,Ukraine,-1,2002
3325,Angola,Algeria,-1,2002
1353,Angola,Benin,1,2002
3734,Angola,Burkina Faso,1,2002
4087,Angola,Burundi,1,2002
402,Angola,Cameroon,-1,2002
3910,Angola,Cameroon,1,2002
3122,Angola,Equatorial Guinea,1,2002
2809,Angola,Eswatini,1,2002
1684,Angola,Gabon,1,2002
486,Angola,Ghana,1,2002
3488,Angola,Lesotho,1,2002
3541,Angola,Libya,1,2002
1745,Angola,Mauritius,-1,2002
4070,Angola,Mauritius,1,2002
993,Angola,Namibia,-1,2002
2279,Angola,Namibia,1,2002
2024,Angola,South Africa,-1,2002
227,Angola,Togo,1,2002
4210,Angola,Togo,-1,2002
1124,Angola,Zambia,-1,2002
3024,Angola,Zambia,1,2002
579,Angola,Zimbabwe,1,2002
1387,Angola,Zimbabwe,1,2002
4345,Angola,Zimbabwe,-1,2002
2630,Anguilla,Bahamas,-1,2002
3570,Anguilla,Montserrat,1,2002
2787,Antigua and Barbuda,Bermuda,-1,2002
3542,Antigua and Barbuda,British Virgin Islands,-1,2002
1017,Antigua and Barbuda,Dominica,-1,2002
1300,Antigua and Barbuda,Dominica,1,2002
1781,Antigua and Barbuda,Dominica,-1,2002
2853,Antigua and Barbuda,Dominica,1,2002
3656,Antigua and Barbuda,Dominican Republic,-1,2002
546,Antigua and Barbuda,Grenada,-1,2002
1096,Antigua and Barbuda,Grenada,1,2002
2988,Antigua and Barbuda,Guatemala,-1,2002
1317,Antigua and Barbuda,Haiti,-1,2002
552,Antigua and Barbuda,Jamaica,-1,2002
809,Antigua and Barbuda,Jamaica,-1,2002
1306,Antigua and Barbuda,Martinique,1,2002
3658,Antigua and Barbuda,Saint Kitts and Nevis,-1,2002
479,Antigua and Barbuda,Saint Lucia,-1,2002
487,Antigua and Barbuda,Saint Lucia,1,2002
1081,Antigua and Barbuda,Saint Lucia,-1,2002
3618,Antigua and Barbuda,Saint Lucia,-1,2002
2868,Antigua and Barbuda,Saint Vincent and the Grenadines,1,2002
2955,Argentina,Bolivia,1,2002
1133,Argentina,Bosnia and Herzegovina,1,2002
2221,Argentina,Brazil,1,2002
4305,Argentina,Brazil,1,2002
1046,Argentina,Bulgaria,1,2002
452,Argentina,Chile,1,2002
1143,Argentina,Chile,1,2002
2691,Argentina,Chile,1,2002
843,Argentina,Colombia,-1,2002
2090,Argentina,Colombia,-1,2002
2331,Argentina,Colombia,1,2002
4023,Argentina,Colombia,1,2002
1254,Argentina,Croatia,1,2002
297,Argentina,Ecuador,1,2002
432,Argentina,Ecuador,-1,2002
2068,Argentina,Ecuador,1,2002
3137,Argentina,Ecuador,1,2002
1269,Argentina,England,-1,2002
1234,Argentina,Jamaica,1,2002
1217,Argentina,Japan,1,2002
2040,Argentina,Lithuania,-1,2002
467,Argentina,Paraguay,-1,2002
3178,Argentina,Paraguay,-1,2002
403,Argentina,Peru,1,2002
4427,Argentina,Peru,1,2002
1021,Argentina,Serbia,1,2002
1156,Argentina,South Africa,1,2002
779,Argentina,Uruguay,-1,2002
3326,Argentina,Uruguay,1,2002
572,Argentina,Venezuela,1,2002
3747,Argentina,Venezuela,1,2002
650,Armenia,Albania,1,2002
1404,Armenia,Andorra,1,2002
3992,Armenia,Belarus,-1,2002
1598,Armenia,Estonia,1,2002
2247,Armenia,France,-1,2002
2827,Armenia,Georgia,-1,2002
1500,Armenia,Iceland,-1,2002
1360,Armenia,Lebanon,1,2002
2503,Armenia,Moldova,1,2002
298,Armenia,Northern Ireland,-1,2002
4362,Armenia,Norway,-1,2002
4042,Armenia,Poland,-1,2002
1803,Armenia,Russia,-1,2002
753,Armenia,Ukraine,-1,2002
1986,Armenia,Ukraine,-1,2002
3295,Armenia,Ukraine,-1,2002
3585,Armenia,Uzbekistan,1,2002
3701,Armenia,Wales,-1,2002
2715,Aruba,Barbados,-1,2002
130,Aruba,Curaçao,1,2002
1038,Aruba,Curaçao,-1,2002
1033,Aruba,French Guiana,1,2002
323,Aruba,Jamaica,-1,2002
2646,Aruba,Puerto Rico,1,2002
1041,Aruba,Suriname,-1,2002
3806,Australia,American Samoa,1,2002
880,Australia,Brazil,-1,2002
4069,Australia,Brazil,1,2002
2565,Australia,Bulgaria,-1,2002
964,Australia,Chile,-1,2002
1476,Australia,Cook Islands,1,2002
3033,Australia,Cook Islands,1,2002
1468,Australia,Fiji,1,2002
3814,Australia,Fiji,1,2002
3988,Australia,France,1,2002
4441,Australia,France,-1,2002
858,Australia,Iran,-1,2002
999,Australia,Japan,-1,2002
3288,Australia,Kuwait,1,2002
22,Australia,New Zealand,1,2002
545,Australia,New Zealand,1,2002
1491,Australia,New Zealand,-1,2002
3061,Australia,New Zealand,1,2002
4105,Australia,New Zealand,1,2002
33,Australia,Norway,1,2002
2982,Australia,Paraguay,-1,2002
3000,Australia,Paraguay,-1,2002
3010,Australia,Paraguay,1,2002
3822,Australia,Samoa,1,2002
2547,Australia,Slovakia,-1,2002
433,Australia,Solomon Islands,1,2002
468,Australia,Solomon Islands,1,2002
27,Australia,South Korea,1,2002
988,Australia,South Korea,1,2002
3296,Australia,South Korea,-1,2002
446,Australia,Tahiti,1,2002
474,Australia,Tahiti,1,2002
1485,Australia,Tahiti,1,2002
3803,Australia,Tonga,1,2002
4466,Australia,Uruguay,1,2002
3054,Australia,Vanuatu,1,2002
754,Austria,Belarus,1,2002
4306,Austria,Bosnia and Herzegovina,1,2002
2828,Austria,Croatia,-1,2002
2321,Austria,Cyprus,1,2002
299,Austria,Estonia,1,2002
1363,Austria,France,-1,2002
1064,Austria,Hungary,-1,2002
3215,Austria,Iran,1,2002
1405,Austria,Israel,-1,2002
3748,Austria,Israel,1,2002
1179,Austria,Liechtenstein,1,2002
3853,Austria,Liechtenstein,1,2002
1876,Austria,San Marino,1,2002
150,Austria,Slovenia,-1,2002
2222,Austria,Spain,-1,2002
3345,Austria,Spain,-1,2002
651,Austria,Sweden,1,2002
2692,Austria,Sweden,-1,2002
4238,Austria,Switzerland,-1,2002
1157,Austria,Tunisia,1,2002
4431,Austria,Turkey,-1,2002
1102,Austria,United States,-1,2002
120,Azerbaijan,Estonia,-1,2002
1604,Azerbaijan,Estonia,1,2002
1763,Azerbaijan,Estonia,-1,2002
197,Azerbaijan,Finland,-1,2002
1342,Azerbaijan,Georgia,1,2002
2956,Azerbaijan,Georgia,-1,2002
1501,Azerbaijan,Hungary,-1,2002
1941,Azerbaijan,Liechtenstein,1,2002
1255,Azerbaijan,Lithuania,1,2002
1060,Azerbaijan,Moldova,1,2002
3702,Azerbaijan,Moldova,-1,2002
3152,Azerbaijan,North Macedonia,-1,2002
4307,Azerbaijan,North Macedonia,-1,2002
652,Azerbaijan,Norway,-1,2002
2223,Azerbaijan,Portugal,-1,2002
1826,Azerbaijan,Romania,-1,2002
2303,Azerbaijan,Slovakia,-1,2002
4043,Azerbaijan,Slovakia,1,2002
3218,Azerbaijan,Sweden,-1,2002
3346,Azerbaijan,Turkey,-1,2002
158,Azerbaijan,Turkmenistan,1,2002
1120,Azerbaijan,Uzbekistan,1,2002
3595,Azerbaijan,Uzbekistan,-1,2002
2661,Bahamas,Anguilla,1,2002
2788,Bahamas,Haiti,-1,2002
4405,Bahamas,Haiti,-1,2002
1739,Bahamas,Turks and Caicos Islands,1,2002
1746,Bahamas,United States Virgin Islands,-1,2002
4103,Bahrain,Bosnia and Herzegovina,-1,2002
1554,Bahrain,Burkina Faso,1,2002
717,Bahrain,Chad,-1,2002
2726,Bahrain,Iran,1,2002
4406,Bahrain,Iran,1,2002
4268,Bahrain,Iraq,1,2002
253,Bahrain,Jordan,1,2002
2678,Bahrain,Jordan,-1,2002
3166,Bahrain,Jordan,-1,2002
2671,Bahrain,Kazakhstan,-1,2002
1565,Bahrain,Kuwait,-1,2002
3559,Bahrain,Kuwait,-1,2002
3566,Bahrain,Kyrgyzstan,1,2002
1450,Bahrain,Libya,-1,2002
2718,Bahrain,Maldives,1,2002
2775,Bahrain,Maldives,1,2002
131,Bahrain,Oman,1,2002
1574,Bahrain,Oman,-1,2002
3823,Bahrain,Oman,-1,2002
4483,Bahrain,Oman,-1,2002
1568,Bahrain,Qatar,-1,2002
2674,Bahrain,Qatar,1,2002
4359,Bahrain,Qatar,1,2002
1559,Bahrain,Saudi Arabia,-1,2002
4347,Bahrain,Saudi Arabia,-1,2002
3613,Bahrain,Singapore,1,2002
4108,Bahrain,Slovakia,1,2002
1487,Bahrain,Sudan,-1,2002
1458,Bahrain,Syria,1,2002
2780,Bahrain,Syria,-1,2002
4334,Bahrain,Thailand,-1,2002
245,Bahrain,United Arab Emirates,-1,2002
1556,Bahrain,United Arab Emirates,-1,2002
4111,Bahrain,Uzbekistan,-1,2002
3889,Bangladesh,Bhutan,1,2002
2860,Bangladesh,India,-1,2002
3156,Bangladesh,India,-1,2002
191,Bangladesh,Malaysia,-1,2002
2282,Bangladesh,Maldives,-1,2002
3604,Bangladesh,Mongolia,-1,2002
1892,Bangladesh,Nepal,1,2002
156,Bangladesh,Saudi Arabia,-1,2002
3513,Bangladesh,Serbia,-1,2002
2286,Bangladesh,Sri Lanka,1,2002
2869,Bangladesh,Sri Lanka,-1,2002
151,Bangladesh,Taiwan,-1,2002
2396,Bangladesh,Uzbekistan,-1,2002
3596,Bangladesh,Vietnam,-1,2002
1767,Barbados,Antigua and Barbuda,1,2002
2624,Barbados,Antigua and Barbuda,-1,2002
2789,Barbados,Aruba,1,2002
3793,Barbados,Aruba,1,2002
3123,Barbados,Costa Rica,1,2002
2894,Barbados,Cuba,-1,2002
1777,Barbados,Dominica,1,2002
198,Barbados,Grenada,-1,2002
2631,Barbados,Grenada,-1,2002
3774,Barbados,Grenada,1,2002
3327,Barbados,Guatemala,-1,2002
1764,Barbados,Guyana,1,2002
3946,Barbados,Jamaica,-1,2002
1030,Barbados,Saint Kitts and Nevis,1,2002
2578,Barbados,Saint Kitts and Nevis,1,2002
529,Barbados,Trinidad and Tobago,-1,2002
908,Barbados,Trinidad and Tobago,-1,2002
3067,Barbados,Trinidad and Tobago,-1,2002
3426,Barbados,United States,-1,2002
4507,Basque Country,Ghana,1,2002
3483,Basque Country,Morocco,1,2002
2443,Basque Country,Nigeria,1,2002
1663,Basque Country,Uruguay,1,2002
904,Basque Country,Yugoslavia,1,2002
3347,Belarus,Armenia,1,2002
676,Belarus,Austria,-1,2002
1406,Belarus,Denmark,-1,2002
591,Belarus,Israel,-1,2002
2304,Belarus,Italy,-1,2002
1205,Belarus,Lithuania,1,2002
3749,Belarus,Norway,1,2002
4308,Belarus,Poland,1,2002
2192,Belarus,Russia,-1,2002
404,Belarus,Scotland,-1,2002
619,Belarus,Sweden,-1,2002
1804,Belarus,Switzerland,-1,2002
4279,Belarus,Ukraine,-1,2002
2224,Belarus,Wales,-1,2002
3219,Belarus,Wales,1,2002
1805,Belgium,Bulgaria,-1,2002
1182,Belgium,Colombia,1,2002
3220,Belgium,Croatia,-1,2002
1710,Belgium,Czech Republic,-1,2002
4432,Belgium,Czech Republic,1,2002
1824,Belgium,Egypt,-1,2002
1168,Belgium,England,-1,2002
2193,Belgium,Finland,-1,2002
1158,Belgium,France,-1,2002
3007,Belgium,Italy,-1,2002
3993,Belgium,Latvia,1,2002
1231,Belgium,Mexico,-1,2002
2244,Belgium,Morocco,1,2002
2693,Belgium,Netherlands,-1,2002
1065,Belgium,Norway,-1,2002
1198,Belgium,Paraguay,1,2002
1926,Belgium,Peru,-1,2002
2597,Belgium,Portugal,-1,2002
837,Belgium,Republic of Ireland,1,2002
1103,Belgium,Romania,-1,2002
393,Belgium,San Marino,1,2002
3633,Belgium,San Marino,1,2002
4309,Belgium,Scotland,1,2002
1249,Belgium,South Korea,-1,2002
2985,Belgium,Sweden,1,2002
3034,Belgium,Turkey,-1,2002
1023,Belgium,United States,1,2002
755,Belgium,Wales,1,2002
4106,Belize,Cuba,1,2002
2790,Belize,El Salvador,-1,2002
2662,Belize,Guatemala,-1,2002
3845,Belize,Nicaragua,1,2002
3882,Belize,Nicaragua,1,2002
186,Belize,Panama,-1,2002
96,Benin,Algeria,-1,2002
1324,Benin,Angola,1,2002
3531,Benin,Cameroon,-1,2002
1305,Benin,Ghana,-1,2002
4416,Benin,Guinea-Bissau,-1,2002
561,Benin,Ivory Coast,-1,2002
4418,Benin,Mauritania,1,2002
3082,Benin,Namibia,1,2002
1338,Benin,Niger,-1,2002
2756,Benin,Senegal,-1,2002
24,Benin,Togo,-1,2002
2957,Benin,Togo,-1,2002
4508,Benin,Togo,-1,2002
1672,Bermuda,Antigua and Barbuda,1,2002
1674,Bermuda,Antigua and Barbuda,-1,2002
2810,Bermuda,Antigua and Barbuda,-1,2002
1898,Bermuda,Bahamas,1,2002
2663,Bermuda,British Virgin Islands,1,2002
2451,Bermuda,Canada,-1,2002
1903,Bermuda,Cayman Islands,1,2002
2272,Bermuda,Cayman Islands,1,2002
2274,Bermuda,Cayman Islands,1,2002
1907,Bermuda,Cuba,-1,2002
294,Bermuda,Saint Martin,1,2002
4104,Bermuda,Trinidad and Tobago,-1,2002
2570,Bhutan,Turkmenistan,-1,2002
199,Bolivia,Argentina,1,2002
3854,Bolivia,Argentina,-1,2002
514,Bolivia,Brazil,-1,2002
4420,Bolivia,Brazil,1,2002
64,Bolivia,Chile,-1,2002
1877,Bolivia,Chile,-1,2002
3138,Bolivia,Chile,1,2002
480,Bolivia,Colombia,1,2002
2829,Bolivia,Colombia,-1,2002
4189,Bolivia,Costa Rica,-1,2002
9,Bolivia,Ecuador,1,2002
4363,Bolivia,Ecuador,-1,2002
2125,Bolivia,Egypt,-1,2002
2632,Bolivia,Haiti,1,2002
160,Bolivia,Jamaica,1,2002
1756,Bolivia,Jamaica,-1,2002
2093,Bolivia,Japan,-1,2002
503,Bolivia,Mexico,1,2002
1765,Bolivia,Paraguay,-1,2002
2349,Bolivia,Paraguay,-1,2002
3153,Bolivia,Paraguay,-1,2002
457,Bolivia,Peru,1,2002
3328,Bolivia,Peru,1,2002
49,Bolivia,Slovakia,-1,2002
3008,Bolivia,Slovakia,-1,2002
1685,Bolivia,United States,-1,2002
471,Bolivia,Uruguay,1,2002
573,Bolivia,Uruguay,1,2002
3427,Bolivia,Uruguay,-1,2002
4160,Bolivia,Uruguay,-1,2002
441,Bolivia,Venezuela,1,2002
2215,Bolivia,Venezuela,-1,2002
4024,Bolivia,Venezuela,1,2002
3703,Bosnia and Herzegovina,Austria,-1,2002
3495,Bosnia and Herzegovina,Bangladesh,1,2002
3524,Bosnia and Herzegovina,Chile,1,2002
123,Bosnia and Herzegovina,China PR,-1,2002
1502,Bosnia and Herzegovina,Czech Republic,-1,2002
620,Bosnia and Herzegovina,Denmark,1,2002
1407,Bosnia and Herzegovina,Estonia,-1,2002
1364,Bosnia and Herzegovina,Faroe Islands,1,2002
200,Bosnia and Herzegovina,Greece,-1,2002
3634,Bosnia and Herzegovina,Hungary,-1,2002
113,Bosnia and Herzegovina,Indonesia,1,2002
4196,Bosnia and Herzegovina,Iran,-1,2002
4280,Bosnia and Herzegovina,Israel,-1,2002
4384,Bosnia and Herzegovina,Liechtenstein,1,2002
1942,Bosnia and Herzegovina,Lithuania,1,2002
4239,Bosnia and Herzegovina,Malta,1,2002
2694,Bosnia and Herzegovina,North Macedonia,1,2002
2225,Bosnia and Herzegovina,Scotland,-1,2002
3532,Bosnia and Herzegovina,Serbia,-1,2002
677,Bosnia and Herzegovina,Slovenia,1,2002
3221,Bosnia and Herzegovina,Spain,-1,2002
3179,Bosnia and Herzegovina,Turkey,1,2002
4114,Bosnia and Herzegovina,Uzbekistan,-1,2002
92,Bosnia and Herzegovina,Vietnam,1,2002
109,Bosnia and Herzegovina,Zimbabwe,-1,2002
87,Botswana,Eswatini,-1,2002
2664,Botswana,Eswatini,1,2002
3534,Botswana,Eswatini,-1,2002
3668,Botswana,Eswatini,1,2002
97,Botswana,Lesotho,-1,2002
2620,Botswana,Lesotho,1,2002
2958,Botswana,Lesotho,-1,2002
3543,Botswana,Lesotho,1,2002
4491,Botswana,Lesotho,1,2002
3074,Botswana,Madagascar,1,2002
121,Botswana,Malawi,-1,2002
3689,Botswana,Malawi,-1,2002
929,Botswana,Mozambique,-1,2002
1325,Botswana,Mozambique,-1,2002
1920,Botswana,Mozambique,-1,2002
2933,Botswana,Mozambique,1,2002
3675,Botswana,Mozambique,-1,2002
4488,Botswana,Namibia,1,2002
1733,Botswana,South Africa,-1,2002
2743,Botswana,Zambia,-1,2002
1121,Brazil,Argentina,-1,2002
2104,Brazil,Argentina,1,2002
2245,Brazil,Argentina,1,2002
3149,Brazil,Argentina,1,2002
896,Brazil,Australia,1,2002
3245,Brazil,Bolivia,1,2002
3985,Brazil,Cameroon,1,2002
201,Brazil,Chile,1,2002
1260,Brazil,Chile,1,2002
2095,Brazil,Chile,1,2002
4385,Brazil,Chile,1,2002
475,Brazil,Colombia,1,2002
3428,Brazil,Colombia,1,2002
447,Brazil,Costa Rica,1,2002
893,Brazil,Czech Republic,1,2002
1272,Brazil,Denmark,1,2002
678,Brazil,Ecuador,1,2002
1522,Brazil,Ecuador,1,2002
2830,Brazil,Ecuador,1,2002
23194,Brazil,France,-1,2002
2121,Brazil,Germany,1,2002
957,Brazil,Guatemala,-1,2002
4199,Brazil,Honduras,-1,2002
952,Brazil,Jamaica,-1,2002
1000,Brazil,Jamaica,1,2002
2041,Brazil,Latvia,1,2002
300,Brazil,Mexico,1,2002
463,Brazil,Mexico,1,2002
884,Brazil,Mexico,1,2002
2087,Brazil,Mexico,1,2002
4152,Brazil,Mexico,-1,2002
747,Brazil,Morocco,1,2002
1223,Brazil,Morocco,1,2002
1279,Brazil,Netherlands,-1,2002
1943,Brazil,Netherlands,-1,2002
1981,Brazil,Netherlands,1,2002
1240,Brazil,Norway,-1,2002
4232,Brazil,Panama,1,2002
488,Brazil,Paraguay,1,2002
4187,Brazil,Paraguay,1,2002
4240,Brazil,Paraguay,1,2002
507,Brazil,Peru,1,2002
3855,Brazil,Peru,-1,2002
4176,Brazil,Peru,1,2002
114,Brazil,Poland,1,2002
1581,Brazil,Russia,1,2002
2152,Brazil,Saudi Arabia,1,2002
1206,Brazil,Scotland,1,2002
1463,Brazil,Serbia,-1,2002
2134,Brazil,United States,1,2002
2116,Brazil,Uruguay,1,2002
3062,Brazil,Uruguay,-1,2002
2065,Brazil,Venezuela,1,2002
4447,Brazil,Venezuela,1,2002
832,Brazil,Wales,1,2002
221,British Virgin Islands,Anguilla,1,2002
2618,British Virgin Islands,Anguilla,-1,2002
2621,British Virgin Islands,Anguilla,1,2002
1747,British Virgin Islands,Antigua and Barbuda,-1,2002
2856,British Virgin Islands,Antigua and Barbuda,-1,2002
2633,British Virgin Islands,Bermuda,-1,2002
1784,British Virgin Islands,Dominican Republic,-1,2002
1702,British Virgin Islands,Montserrat,1,2002
1707,British Virgin Islands,Montserrat,1,2002
1788,British Virgin Islands,Puerto Rico,1,2002
3582,British Virgin Islands,Puerto Rico,-1,2002
2500,British Virgin Islands,Saint Lucia,-1,2002
1628,British Virgin Islands,Saint Vincent and the Grenadines,-1,2002
2854,British Virgin Islands,Sint Maarten,-1,2002
3704,British Virgin Islands,United States Virgin Islands,1,2002
1149,Brittany,Cameroon,-1,2002
740,Brunei,Cambodia,-1,2002
2158,Brunei,Cambodia,-1,2002
3927,Brunei,India,-1,2002
2183,Brunei,Indonesia,-1,2002
2172,Brunei,Malaysia,-1,2002
751,Brunei,Myanmar,-1,2002
2166,Brunei,Singapore,-1,2002
744,Brunei,Thailand,-1,2002
3815,Brunei,United Arab Emirates,-1,2002
3787,Brunei,Yemen,-1,2002
1193,Bulgaria,Algeria,1,2002
1562,Bulgaria,Algeria,-1,2002
3150,Bulgaria,Azerbaijan,1,2002
2695,Bulgaria,Belarus,1,2002
3180,Bulgaria,Belgium,-1,2002
202,Bulgaria,Cyprus,1,2002
3222,Bulgaria,Czech Republic,-1,2002
4310,Bulgaria,Denmark,-1,2002
1729,Bulgaria,Egypt,-1,2002
1987,Bulgaria,England,-1,2002
3705,Bulgaria,Iceland,1,2002
621,Bulgaria,Israel,1,2002
405,Bulgaria,Luxembourg,1,2002
2322,Bulgaria,Luxembourg,1,2002
3297,Bulgaria,Malta,1,2002
1104,Bulgaria,Morocco,1,2002
4241,Bulgaria,North Macedonia,1,2002
3750,Bulgaria,Northern Ireland,1,2002
1426,Bulgaria,Poland,-1,2002
679,Bulgaria,Russia,1,2002
1757,Bulgaria,Slovakia,1,2002
2536,Bulgaria,Slovakia,1,2002
1523,Bulgaria,Sweden,-1,2002
2831,Bulgaria,Ukraine,-1,2002
989,Burkina Faso,Algeria,1,2002
2461,Burkina Faso,Algeria,1,2002
4088,Burkina Faso,Algeria,1,2002
3498,Burkina Faso,Angola,1,2002
1852,Burkina Faso,Burundi,1,2002
3298,Burkina Faso,Burundi,1,2002
965,Burkina Faso,Cameroon,-1,2002
2452,Burkina Faso,Cameroon,-1,2002
1028,Burkina Faso,DR Congo,-1,2002
1024,Burkina Faso,Egypt,-1,2002
2811,Burkina Faso,Ethiopia,1,2002
1669,Burkina Faso,Gabon,1,2002
2447,Burkina Faso,Gabon,-1,2002
10,Burkina Faso,Guinea,-1,2002
1001,Burkina Faso,Guinea,1,2002
905,Burkina Faso,Ivory Coast,1,2002
1388,Burkina Faso,Ivory Coast,-1,2002
607,Burkina Faso,Kenya,-1,2002
3827,Burkina Faso,Malawi,1,2002
365,Burkina Faso,Mali,1,2002
916,Burkina Faso,Mali,-1,2002
1670,Burkina Faso,Mali,1,2002
1675,Burkina Faso,Mali,1,2002
3525,Burkina Faso,Mali,-1,2002
909,Burkina Faso,Mozambique,1,2002
912,Burkina Faso,Mozambique,1,2002
946,Burkina Faso,Namibia,1,2002
1301,Burkina Faso,Niger,1,2002
279,Burkina Faso,Nigeria,-1,2002
1391,Burkina Faso,Senegal,-1,2002
1966,Burkina Faso,Senegal,-1,2002
2474,Burkina Faso,Senegal,-1,2002
4119,Burkina Faso,South Africa,-1,2002
1376,Burkina Faso,Togo,-1,2002
2352,Burkina Faso,Togo,1,2002
2356,Burkina Faso,Togo,-1,2002
4492,Burkina Faso,Togo,-1,2002
1014,Burkina Faso,Tunisia,-1,2002
3614,Burkina Faso,Zimbabwe,-1,2002
3735,Burundi,Algeria,-1,2002
3246,Burundi,Angola,-1,2002
1748,Burundi,Burkina Faso,-1,2002
4025,Burundi,Burkina Faso,-1,2002
3113,Burundi,Djibouti,1,2002
4479,Burundi,Djibouti,1,2002
1653,Burundi,Senegal,1,2002
2130,Burundi,Somalia,1,2002
1326,Burundi,Tanzania,1,2002
2147,Burundi,Tanzania,1,2002
4475,Burundi,Tanzania,-1,2002
2126,Burundi,Uganda,-1,2002
1613,Cambodia,China PR,-1,2002
3911,Cambodia,China PR,-1,2002
2353,Cambodia,Hong Kong,-1,2002
280,Cambodia,Indonesia,-1,2002
2340,Cambodia,Indonesia,-1,2002
3892,Cambodia,Indonesia,-1,2002
3416,Cambodia,Laos,1,2002
2167,Cambodia,Malaysia,-1,2002
3820,Cambodia,Maldives,-1,2002
1078,Cambodia,Philippines,-1,2002
2182,Cambodia,Singapore,-1,2002
515,Cambodia,Uzbekistan,-1,2002
3410,Cambodia,Vietnam,-1,2002
261,Cambodia,Yemen,-1,2002
1002,Cameroon,Algeria,1,2002
2522,Cameroon,Algeria,1,2002
11,Cameroon,Angola,-1,2002
933,Cameroon,Angola,1,2002
3105,Cameroon,Angola,1,2002
1208,Cameroon,Austria,-1,2002
1144,Cameroon,Burkina Faso,1,2002
4037,Cameroon,Canada,1,2002
262,Cameroon,Congo,1,2002
1013,Cameroon,DR Congo,-1,2002
1967,Cameroon,Eritrea,1,2002
489,Cameroon,Gabon,-1,2002
990,Cameroon,Guinea,-1,2002
2484,Cameroon,Ivory Coast,1,2002
580,Cameroon,Kenya,-1,2002
3834,Cameroon,Libya,1,2002
1749,Cameroon,Mozambique,1,2002
36,Cameroon,Namibia,1,2002
597,Cameroon,Nigeria,-1,2002
2796,Cameroon,Somalia,1,2002
2812,Cameroon,Somalia,1,2002
281,Cameroon,Togo,1,2002
902,Cameroon,Togo,1,2002
2495,Cameroon,Togo,-1,2002
4120,Cameroon,Togo,1,2002
2541,Cameroon,Tunisia,1,2002
600,Cameroon,Zambia,-1,2002
3619,Cameroon,Zambia,1,2002
228,Cameroon,Zimbabwe,1,2002
3994,Canada,Brazil,-1,2002
2622,Canada,Colombia,1,2002
371,Canada,Costa Rica,1,2002
2296,Canada,Cuba,-1,2002
2989,Canada,Cuba,-1,2002
1968,Canada,Ecuador,-1,2002
229,Canada,El Salvador,-1,2002
2299,Canada,El Salvador,1,2002
1921,Canada,Guatemala,1,2002
1930,Canada,Guatemala,1,2002
2323,Canada,Haiti,1,2002
2924,Canada,Honduras,1,2002
611,Canada,Iran,-1,2002
1935,Canada,Iran,-1,2002
3883,Canada,Iran,1,2002
282,Canada,Jamaica,-1,2002
2219,Canada,Jamaica,1,2002
780,Canada,Mexico,-1,2002
3429,Canada,Mexico,-1,2002
1142,Canada,North Macedonia,1,2002
3342,Canada,Panama,1,2002
